cruise,date,station,depth,btl_sal,btl_temp,PO4,SiO2,NO2,NO3NO2,BSi,LSi,CHL,POC,PON,NO3,mld,strat,N2P,N2Si,Si2P,TChla,TChlb,TChlc,ABCar,Butfuco,Hexfuco,Allo,Diadino,Diato,Fuco,Perid,Zea,MVChla,DVChla,Chlide,MVChlb,DVChlb,Chlc1c2,Chlc3,Lut,Neo,Viola,Phytin,Phide,Pras,Gyro,DVChla_lod_mod,Pras_lod_mod,mdl_TChla,mdl_Fuco,mdl_Perid,mdl_TChlb,mdl_Hex,mdl_Zea
236,20120313,4,10,33.71,11.1878,1.2759435,19.985687,0.264959,16.4168817,0.919051274,0.371733583,2.692224699,NaN,NaN,16.1519227,29,0.011182092,12.65880715,0.808174505,15.66345767,3.218,0.21,0.457,0.113,0.032,0.082,0.071,0.129,0.012,1.027,0.095,0.016,3.11,0,0.108,0.21,0,0.37,0.087,0.008,0.024,0.035,0.027,0.027,0.043,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
236,20120313,4,20,33.7142,10.9212,1.36527306,21.114977,0.253901,18.01968216,0.635613817,0.258530507,1.85398624,NaN,NaN,17.76578116,29,0.011182092,13.0126212,0.841382927,15.46575379,1.045,0.075,0.163,0.033,0.01,0.032,0.012,0.027,0.003,0.376,0.013,0.008,1.027,0,0.018,0.075,0,0.105,0.058,0.001,0.009,0.011,0.01,0.023,0.022,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
236,20120313,4,30,33.8212,9.8197,1.71781158,26.928934,0.221038,24.97375656,0.372967598,0.226036358,0.47730284,NaN,NaN,24.75271856,29,0.011182092,14.40944912,0.919186722,15.67630252,0.613,0.088,0.1,0.023,0.007,0.018,0.009,0.013,0.001,0.219,0.013,0.011,0.611,0,0.002,0.088,0,0.053,0.047,0.001,0.01,0.007,0.008,0.03,0.024,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
236,20120313,4,50,33.932,9.2401,1.7163183,31.213726,0.101094,27.71172114,0.219459225,0.269105775,0.076920706,NaN,NaN,27.61062714,29,0.011182092,16.08712506,0.884566845,18.18644362,0.097,0.009,0.017,0.004,0.002,0.004,0.002,0.003,0,0.041,0.003,0.001,0.097,0,0,0.009,0,0.011,0.006,0,0.001,0,0.003,0.016,0.002,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
236,20120313,4,75,34.0021,9.1053,1.64341278,26.148302,0.097926,23.05485402,0.237645566,0.405752195,0.108477918,NaN,NaN,22.95692802,29,0.011182092,13.96905774,0.877951005,15.91097643,0.052,0.003,0.008,0.002,0.001,0,0.002,0.002,0,0.023,0,0.001,0.051,0,0.001,0.003,0,0.006,0.002,0,0,0,0.003,0.018,0.001,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
236,20120313,5,0,33.7083,11.1273,1.25983974,19.927225,0.24995,16.49736072,0.686027533,0.261717938,2.090665334,175.4539683,38.01111111,16.24741072,39,0.005328166,12.89641071,0.815337345,15.81726974,2.439,0.193,0.337,0.107,0.035,0.087,0.121,0.165,0.057,0.7,0.078,0.023,2.364,0,0.075,0.193,0,0.26,0.077,0.015,0.022,0.025,0.025,0.033,0.037,0,0,0.037,2.25082664,0.591625944,0.112775709,0.164975619,0.06757216,0.05522321
236,20120313,6,0,33.7059,11.1306,1.23422346,19.827921,0.211328,15.64618908,0.69989299,0.277350835,2.268174655,212.8698413,48.64603175,15.43486108,49,0.003600946,12.50572654,0.778440719,16.06509813,2.826,0.274,0.386,0.129,0.047,0.112,0.091,0.195,0.046,0.814,0.105,0.039,2.787,0,0.039,0.274,0,0.293,0.093,0.018,0.034,0.051,0.029,0.031,0.064,0,0,0.064,3.019257948,0.951291992,0.111199647,0.244187442,0.167780732,0.055527088
236,20120313,7,0,33.7305,10.8418,1.43741154,21.298361,0.24611,19.37453898,0.501410462,0.38308165,1.124225698,126.8571429,28.36031746,19.12842898,55,0.000191503,13.30755212,0.898117418,14.81716294,1.4075,0.2045,0.185,0.0655,0.019,0.0465,0.057,0.057,0.0085,0.306,0.0685,0.019,1.3925,0,0.015,0.2045,0,0.138,0.047,0.0055,0.026,0.0305,0.0155,0.057,0.0605,0,0,0.0605,1.208327841,0.288203956,0,0.198762591,0.104266346,0.040371853
237,20120412,1,0,33.6257,12.9481,0.8996757,9.895556,0.250169,10.99443726,0.111645332,0.302016846,0.250814096,122.8269841,28.91269841,10.74426826,13,0.016729407,11.94237908,1.085767011,10.99902554,0.428,0.014,0.057,0.019,0,0.04,0.042,0.049,0.012,0.111,0.007,0.003,0.42,0,0.008,0.014,0,0.044,0.013,0.004,0,0.017,0.007,0,0.006,0,0,0,0.470599605,0.195126188,0,0.021541156,0.0343604,0.025316802
237,20120412,2,0,33.5986,13.3381,0.80158128,7.851137,0.189879,9.35171094,0.110465282,0.055214952,0.325433755,115.8619048,28.51746032,9.16183194,16,0.018293265,11.42969798,1.166943328,9.79456132,0.744,0.042,0.086,0.028,0,0.041,0.024,0.092,0.019,0.28,0.006,0.004,0.721,0,0.023,0.042,0,0.074,0.012,0.005,0.006,0.009,0.04,0,0.004,0,0,0,0.591874054,0.180218102,0,0.043971127,0.052536855,0.032254268
237,20120412,3,0,33.6354,12.8312,0.8066925,7.468788,0.18286,9.3689061,0.348777338,0.00717561,0.36816748,90.02380952,18.61587302,9.1860461,12,0.015673728,11.38729578,1.229924601,9.258531597,3.29,0.159,0.359,0.127,0.021,0.033,0.11,0.212,0.059,1.147,0.029,0.016,3.2,0,0.09,0.159,0,0.34,0.019,0.004,0.021,0.034,0.039,0.037,0.054,0,0,0.054,0.456956976,0.127311365,0,0.024149183,0.032060033,0.029960254
237,20120412,4,0,33.7553,11.8486,0.89993682,8.924367,0.256582,12.61246938,2.529691819,0.183236749,1.913156013,437.7396825,67.75079365,12.35588738,21,0.010522302,13.72972758,1.384511347,9.916659483,3.335,0.137,0.372,0.132,0.019,0.031,0.115,0.33,0.032,1.16,0.033,0.02,3.248,0,0.087,0.137,0,0.353,0.019,0.013,0.018,0.025,0.045,0.023,0.049,0,0,0.049,2.652808634,0.975121769,0.069074317,0.164506279,0.07274618,0.041032499
237,20120412,4,5,33.7631,11.7449,0.92063874,9.225941,0.231592,12.78510132,1.828256013,0.100702023,1.947671714,NaN,NaN,12.55350932,21,0.010522302,13.63565183,1.360675222,10.02123917,3.13,0.138,0.359,0.126,0.023,0.035,0.084,0.312,0.019,1.127,0.035,0.02,3.054,0,0.076,0.138,0,0.338,0.021,0.013,0.017,0.029,0.032,0.015,0.05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
237,20120412,4,10,33.8013,11.3686,1.00117284,9.784263,0.274006,14.07618978,2.145956464,0.113124448,1.89836357,NaN,NaN,13.80218378,21,0.010522302,13.78601499,1.410651347,9.772801068,3.221,0.15,0.393,0.126,0.031,0.046,0.078,0.241,0.02,1.219,0.042,0.019,3.141,0,0.08,0.15,0,0.364,0.029,0.008,0.02,0.033,0.04,0.032,0.053,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
237,20120412,4,20,33.8826,10.4485,1.39684614,15.451309,0.304966,20.31230454,1.809637312,0.154696314,1.39048968,NaN,NaN,20.00733854,21,0.010522302,14.32322284,1.294863661,11.06156831,3.034,0.269,0.393,0.106,0.011,0.022,0.025,0.123,0.007,1.266,0.02,0.016,2.95,0,0.084,0.269,0,0.363,0.03,0,0.031,0.032,0.031,0.035,0.093,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
237,20120412,4,30,33.9048,10.0819,1.62448872,20.427803,0.293701,23.61394356,1.910002475,0.147551265,1.47924434,NaN,NaN,23.32024256,21,0.010522302,14.3554352,1.141593277,12.57491219,2.296,0.153,0.339,0.073,0,0.012,0.01,0.091,0.004,1.098,0,0.007,2.232,0,0.064,0.153,0,0.294,0.045,0,0.017,0.013,0.038,0.041,0.052,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
237,20120412,4,50,33.9197,9.8708,1.75357074,23.818562,0.232188,24.74030712,2.045865255,0.228502027,1.163672214,NaN,NaN,24.50811912,21,0.010522302,13.9761223,1.028950409,13.58289201,1.862,0.078,0.291,0.052,0,0.007,0.004,0.075,0.004,0.96,0,0.003,1.795,0,0.067,0.078,0,0.253,0.038,0,0.009,0.007,0.025,0.048,0.027,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
237,20120412,4,75,33.9686,9.4967,1.96326948,30.344196,0.339509,27.83652834,1.172455122,0.206435532,0.833307645,NaN,NaN,27.49701934,21,0.010522302,14.00572852,0.906170634,15.45595055,0.529,0.025,0.093,0.017,0,0.002,0,0.022,0.002,0.275,0,0.002,0.521,0,0.008,0.025,0,0.068,0.025,0,0.003,0.002,0.011,0.048,0.009,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
237,20120412,5,0,33.6233,12.3202,0.9163935,9.567235,0.236799,12.59750292,0.442058519,0.074209958,0.754414613,181.1920635,40.96507937,12.36070392,10,0.01421376,13.48842383,1.29198289,10.44009478,1.105,0.166,0.122,0.058,0.016,0.041,0.072,0.086,0.03,0.226,0.023,0.037,1.091,0,0.014,0.166,0,0.097,0.025,0.022,0.018,0.017,0.015,0.011,0.039,0,0,0.039,0.710779142,0,0.116826152,0.145814161,0.104648411,0.046609587
237,20120412,6,0,33.5996,11.9593,0.99328212,11.376346,0.233204,13.46174076,0.608393303,0.139700967,1.262288504,180.447619,36.43492063,13.22853676,12,0.010646592,13.31800552,1.162810692,11.45328781,1.892,0.217,0.267,0.095,0.027,0.076,0.103,0.161,0.047,0.508,0.051,0.023,1.861,0,0.031,0.217,0,0.194,0.073,0.02,0.024,0.032,0.019,0.033,0.058,0,0,0.058,1.90288119,0.327060912,0.216347914,0.186808064,0.167637203,0.049653378
237,20120412,7,0,33.5724,11.921,1.00106064,10.807436,0.223511,11.93327688,0.338246107,0.09944199,0.892477419,121.6396825,27.96666667,11.70976588,32,0.010418818,11.69735919,1.083491577,10.79598535,1.165,0.182,0.1555,0.063,0.0155,0.0905,0.059,0.0775,0.0255,0.2335,0.036,0.0155,1.1515,0,0.0135,0.182,0,0.1065,0.049,0.012,0.0225,0.023,0.012,0.033,0.048,0,0,0.048,0.901267455,0.0639452,0.087265857,0.158973611,0.135424547,0.043707503
238,20120515,1,0,33.7165,14.8875,0.28271544,0,0.051251,0,1.517715845,0.063113573,1.745508321,288.7920635,43.17142857,0,13,0.014263523,0,NaN,0,1.705,0.0185,0.396,0.067,0,0.045,0.019,0.292,0.1265,0.8935,0.0235,0.0205,1.3015,0,0.4035,0.0185,0,0.302,0.094,0.003,0.0055,0.007,0.013,0.126,0,0,0,0,2.124366211,1.278327419,0,0.023247391,0.074573695,0.021563348
238,20120515,2,0,33.763,14.2201,0.62161044,2.082764,0.177808,2.28759282,5.575684962,0.956665245,5.719744782,712.5460317,132.2888889,2.10978482,40,0.011201964,3.394062719,1.012973539,3.350593661,3.766,0.009,1.581,0.25,0,0.041,0.107,1.007,0.765,3.6,0.026,0.051,0.628,0,3.138,0.009,0,1.421,0.16,0,0.015,0.026,0.008,0.567,0,0,0,0,3.159811502,1.793254494,0.296610002,0.096695996,0.039146197,0.051006697
238,20120515,3,0,33.7551,12.8399,0.77541624,6.364587,0.259193,6.69267804,3.671214219,0.213301675,3.693180036,400.2365079,76.44126984,6.43348504,36,0.007815788,8.296814934,1.010825218,8.207961959,3.524,0.0095,0.8985,0.14,0,0.0375,0.037,0.4885,0.1875,1.4925,0.0145,0.0175,2.5255,0,0.9985,0.0095,0,0.745,0.1535,0,0.009,0.012,0.033,0.3485,0,0,0,0,2.724851864,1.346134869,0.065665519,0.026104722,0.047599146,0.020622015
238,20120515,4,0,33.7459,13.4011,0.80155986,6.345323,0.205142,6.84798528,2.492496498,0.17464572,3.096551485,273.4396825,51.68730159,6.64284328,45,0.004245648,8.28739513,1.046888122,7.916218509,2.563,0.013,0.711,0.094,0,0.036,0.017,0.469,0.038,1.193,0.016,0.01,1.605,0,0.958,0.013,0,0.553,0.158,0,0.009,0.008,0.019,0.28,0,0,0,0,2.812287216,1.697842735,0,0.041700528,0.062943722,0.019703574
238,20120515,4,5,33.7495,12.7476,0.81778602,6.221451,0.223557,6.64882824,3.742426681,0.283852827,4.763166775,NaN,NaN,6.42527124,45,0.004245648,7.8569101,1.032760885,7.607675905,4.675,0.023,1.24,0.18,0,0.046,0.056,0.58,0.03,2.009,0.028,0.014,2.84,0,1.835,0.023,0,1.022,0.218,0,0.011,0.017,0.049,0.507,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
238,20120515,4,10,33.7495,12.6734,0.82969146,6.385635,0.229839,6.93946806,3.171226031,0.289966337,4.496902794,NaN,NaN,6.70962906,45,0.004245648,8.086896616,1.050737955,7.696397164,4.162,0.018,1.114,0.157,0,0.049,0.031,0.267,0.019,1.871,0.026,0.01,2.756,0,1.406,0.018,0,0.904,0.21,0,0.007,0.011,0.044,0.566,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
238,20120515,4,20,33.7562,12.6434,0.94055526,7.453712,0.210131,8.00111874,3.075177034,0.247420365,3.895343429,NaN,NaN,7.79098774,45,0.004245648,8.283391813,1.045249366,7.924799655,3.737,0.014,0.956,0.129,0,0.037,0.024,0.154,0.009,1.748,0.015,0.008,2.732,0,1.005,0.014,0,0.751,0.205,0,0,0,0.041,0.552,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
238,20120515,4,30,33.773,12.4743,0.99634722,8.821859,0.247913,8.50725396,2.186739015,0.250583126,3.007796825,NaN,NaN,8.25934096,45,0.004245648,8.289621122,0.936235884,8.85420145,2.804,0.011,0.678,0.099,0,0.03,0.019,0.116,0.007,1.291,0.008,0.006,2.231,0,0.573,0.011,0,0.523,0.155,0,0,0,0.033,0.453,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
238,20120515,4,50,33.8189,11.8135,1.20843786,12.889057,0.264551,11.89741062,1.717881196,0.118658124,0.853030903,NaN,NaN,11.63285962,45,0.004245648,9.626361442,0.902537681,10.66588314,1.871,0.005,0.401,0.064,0,0.014,0.012,0.082,0.005,0.906,0.004,0.002,1.573,0,0.298,0.005,0,0.301,0.1,0,0,0,0.028,0.37,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
238,20120515,4,75,33.937,9.8879,1.91925036,29.011305,0.16553,25.85065056,1.878354164,0.515504578,0.724829727,NaN,NaN,25.68512056,45,0.004245648,13.38289214,0.885348679,15.11595652,0.835,0.006,0.197,0.037,0,0.006,0,0.043,0.005,0.429,0.002,0.002,0.688,0,0.147,0.006,0,0.144,0.053,0,0.002,0.002,0.026,0.407,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
238,20120515,5,0,33.7381,13.0713,0.80079894,6.397418,0.198029,6.43339608,2.612819179,0.210036207,2.928903793,259.4349206,51.48888889,6.23536708,51,0.001243057,7.786432734,0.974669324,7.988794291,2.833,0.02,0.716,0.101,0.019,0.057,0.026,0.338,0.139,1.275,0.014,0.019,1.972,0,0.861,0.02,0,0.532,0.184,0,0.007,0.009,0.022,0.31,0,0,0,0,2.689898029,1.504748557,0,0.004294355,0.076630322,0.027889833
238,20120515,6,0,33.7251,13.2567,0.81568278,6.3438,0.205821,6.11648106,2.347234536,0.226692961,3.089648345,240.9349206,53.66825397,5.91066006,53,0.002359888,7.246272944,0.931722321,7.777288127,2.906,0.0195,0.7185,0.097,0.028,0.098,0.0275,0.2895,0.071,1.2505,0.019,0.018,2.387,0,0.519,0.0195,0,0.5235,0.195,0,0.0035,0.0095,0.0285,0.3405,0,0,0,0,2.601704488,1.380202644,0,0.02622517,0.079201947,0.026019254
239,20120614,1,0,33.531,17.6325,0.18624486,1.685155,0.057284,0.2135391,0.839503679,0.636351032,0.430953184,156.3333333,30.78730159,0.1562551,11,0.035356449,0.838976711,0.092724467,9.048061783,0.514,0.034,0.095,0.034,0.026,0.068,0.017,0.051,0.041,0.104,0.017,0.088,0.471,0.016,0.027,0.034,0,0.057,0.038,0.004,0.005,0.005,0.008,0.015,0.007,0,0.016,0.007,0.701907974,0.161913188,0.061822171,0.039356737,0.059756334,0.059669534
239,20120614,2,0,33.5427,16.1674,0.25056504,1.836569,0.081097,0.29936088,1.356882454,0.095068373,1.528552485,342.7460317,56.21904762,0.21826388,13,0.026346547,0.871086725,0.118843278,7.329709683,1.842,0.141,0.373,0.093,0.076,0.248,0.075,0.22,0.1,0.486,0.03,0.129,1.684,0.016,0.142,0.141,0,0.237,0.136,0.02,0.019,0.012,0.015,0.083,0.04,0,0.016,0.04,1.377121472,0.300779778,0.097616785,0.130303554,0.23358238,0.082810378
239,20120614,3,0,33.5738,15.2545,0.27646998,1.206715,0.049619,0.27404652,3.230600116,0.237961541,3.948596225,620.7095238,103.2603175,0.22442752,11,0.020407589,0.811760901,0.185982208,4.364723432,4.052,0.1435,1.036,0.1665,0.0815,0.293,0.08,0.53,0.163,1.887,0.082,0.0815,3.063,0,0.989,0.1435,0,0.8015,0.2345,0.0165,0.025,0.017,0.034,0.5455,0,0,0,0,4.610491264,2.118477768,0.161426338,0.163524941,0.266400257,0.070117219
239,20120614,4,0,33.5918,15.1168,0.31380912,0.774604,0.089458,0.2968527,3.665767779,0.266227884,4.459428604,559.4460317,88.91746032,0.2073947,9,0.026494711,0.660894432,0.267742872,2.468392251,3.774,0.133,1.096,0.153,0.082,0.278,0.07,0.584,0.047,2.097,0.044,0.088,2.985,0,0.789,0.133,0,0.828,0.268,0.011,0.025,0.028,0.033,0.721,0,0,0,0,3.850700601,2.010013897,0.033470113,0.130561323,0.240359309,0.068693456
239,20120614,4,5,33.6416,14.5228,0.27481248,0.448036,0.101889,0.41831226,5.268064433,0.342692499,5.688187569,NaN,NaN,0.31642326,9,0.026494711,1.151415176,0.706245168,1.630333528,5.285,0.123,1.804,0.203,0.111,0.364,0.079,0.745,0.035,3.883,0.077,0.063,2.791,0,2.494,0.123,0,1.411,0.393,0,0.029,0.036,0.047,1.089,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
239,20120614,4,10,33.7213,13.4564,0.50813646,2.132742,0.172923,3.24409782,7.77081398,0.438055404,9.816265441,NaN,NaN,3.07117482,9,0.026494711,6.043996174,1.44001235,4.197183568,9.456,0.131,3.28,0.274,0.092,0.393,0.114,0.431,0.024,7.222,0.118,0.036,6.09,0,3.366,0.131,0,2.547,0.733,0,0.022,0.037,0.078,1.543,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
239,20120614,4,20,33.7526,11.5087,1.2430485,15.329969,0.216426,15.648888,3.073294846,0.457219914,3.905205058,NaN,NaN,15.432462,9,0.026494711,12.41501196,1.006685793,12.33255903,4.094,0.07,1.269,0.115,0,0.168,0.048,0.139,0.013,2.275,0.054,0.015,3.375,0,0.719,0.07,0,0.787,0.482,0,0.009,0.013,0.048,0.492,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
239,20120614,4,30,33.7624,11.0331,1.44603462,18.677595,0.201048,18.78166092,2.841119439,0.252393489,3.224752661,NaN,NaN,18.58061292,9,0.026494711,12.84935552,0.994807571,12.91642312,3.12,0.075,1.072,0.096,0.033,0.127,0.034,0.103,0.007,1.761,0.027,0.012,2.575,0,0.545,0.075,0,0.544,0.528,0,0.009,0.009,0.048,0.437,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
239,20120614,4,50,33.9044,10.4088,1.70382738,24.595625,0.200482,22.06578756,1.556169447,0.188115308,1.819470538,NaN,NaN,21.86530556,9,0.026494711,12.83305211,0.888991663,14.43551459,1.925,0.022,0.506,0.057,0,0.03,0.008,0.073,0.006,1.008,0,0.004,1.65,0,0.275,0.022,0,0.297,0.209,0,0.004,0.003,0.051,0.247,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
239,20120614,4,75,34.0041,9.9126,1.8799875,29.382587,0.180649,25.395396,1.41664902,0.22390582,1.055194296,NaN,NaN,25.214747,9,0.026494711,13.41218864,0.858152722,15.62913956,1.177,0.01,0.312,0.035,0.006,0.013,0.003,0.05,0,0.639,0,0.004,1.09,0,0.087,0.01,0,0.173,0.139,0,0.003,0.002,0.048,0.194,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
239,20120614,5,0,33.7743,13.0522,0.619446,5.156594,0.139271,5.64475452,5.677243667,0.265832926,5.812444094,593.3206349,117.6015873,5.50548352,17,0.012061733,8.887753767,1.067658908,8.324525463,5.682,0.072,1.409,0.183,0.041,0.171,0.062,0.766,0.06,3.412,0.053,0.031,4.053,0,1.629,0.072,0,1.143,0.266,0.005,0.02,0.023,0.046,0.643,0,0,0,0,6.875566304,3.746558055,0.013414608,0.07305516,0.193734956,0.040967246
239,20120614,6,0,33.7459,12.9848,0.67942914,6.350155,0.161997,6.5219178,5.125356953,0.301743041,6.668433485,457.8222222,92.36031746,6.3599208,18,0.012132198,9.360682999,1.001537884,9.346309462,6.724,0.111,1.67,0.2125,0.0725,0.2885,0.0965,0.6265,0.0655,3.58,0.0795,0.0355,5.635,0,1.089,0.111,0,1.241,0.429,0.0045,0.019,0.025,0.067,0.707,0,0,0,0,6.191683578,2.739949326,0.228240402,0.126539745,0.26356973,0.040815475
239,20120614,7,0,33.7327,12.8527,0.8009958,7.701948,0.148859,7.4708544,5.136538256,0.310521605,7.841967328,534.0571429,116.2619048,7.3219954,51,0.002125244,9.141115846,0.950667987,9.615466149,7.216,0.113,1.905,0.216,0.069,0.269,0.082,0.439,0.023,3.769,0.096,0.028,6.651,0,0.565,0.113,0,1.393,0.512,0,0.02,0.023,0.087,0.884,0,0,0,0,6.179687319,3.007486466,0.118607113,0.09290366,0.20505093,0.033896949
240,20120726,1,0,33.592,16.3633,0.131108,0.513942,0.043675,0,0.915294002,0.146279844,1.883571126,NaN,NaN,0,NaN,NaN,0,0,3.919989627,2.088,0.06,0.41,0.071,0.037,0.133,0.026,0.162,0.188,0.586,0.367,0.065,1.884,0,0.204,0.06,0,0.337,0.073,0.006,0.009,0.007,0.033,0.011,0,0,0,0,1.65550041,0.229993562,0.342164046,0.060906642,0.143259309,0.069063737
240,20120726,2,0,33.5855,16.6243,0.114871,0.985023,0.014386,0,1.625048026,0.188289907,2.761256101,NaN,NaN,0,16,0.022643089,0,0,8.575036345,3.244,0.054,0.665,0.078,0.032,0.133,0.017,0.176,0.185,1.331,0.256,0.048,2.654,0,0.59,0.054,0,0.582,0.083,0.004,0.008,0.006,0.072,0.033,0,0,0,0,2.292122387,0.720361748,0.329129808,0.067591768,0.067633363,0.063513547
240,20120726,3,0,33.5905,16.4815,0.136754,0.314796,0.06488,0.202267,1.356882454,0.156914085,2.169558365,NaN,NaN,0.137387,15,0.025610096,1.004628749,0.436431848,2.301914386,2.372,0.0625,0.476,0.0695,0.039,0.1385,0.0145,0.1465,0.155,0.814,0.2145,0.0505,2.0805,0,0.2915,0.0625,0,0.396,0.08,0.005,0.0085,0.0065,0.029,0.0225,0,0,0,0,2.251091952,0.722220335,0.251197477,0.061891408,0.117249057,0.05422039
240,20120726,4,0,33.6068,16.2115,0.127842,1.015992,0.053387,0,1.970889644,0.331193576,2.731671215,438.6015873,56.38095238,0,17,0.024467697,0,0,7.947247383,3.68,0.125,0.702,0.109,0.039,0.141,0.024,0.338,0.035,1.376,0.286,0.051,3.118,0,0.562,0.125,0,0.617,0.085,0.011,0.017,0.016,0.04,0.054,0,0,0,0,3.151556104,1.173895391,0.20602672,0.12312615,0.161540871,0.051906778
240,20120726,4,5,33.6086,16.0399,0.109773,0.651054,0.064263,0,1.83969764,0.15179256,2.948627051,NaN,NaN,0,17,0.024467697,0,0,5.930911973,3.364,0.096,0.688,0.096,0.041,0.146,0.02,0.289,0.026,1.473,0.08,0.046,2.578,0,0.786,0.096,0,0.61,0.078,0.008,0.017,0.017,0.044,0.057,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
240,20120726,4,10,33.6043,15.8348,0.132912,0.530277,0.075033,0,2.054489296,0.588274851,3.481155014,NaN,NaN,0,17,0.024467697,0,0,3.989684904,4.328,0.115,0.818,0.116,0.048,0.175,0.024,0.312,0.024,1.721,0.134,0.044,3.859,0,0.469,0.115,0,0.73,0.088,0.007,0.018,0.024,0.059,0.073,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
240,20120726,4,20,33.6055,14.6051,0.424649,6.520389,0.164208,5.202732,2.317210387,0.26287167,4.644827228,NaN,NaN,5.038524,17,0.024467697,11.86514981,0.772733651,15.354773,5.666,0.059,1.001,0.136,0,0.076,0.012,0.142,0.007,2.705,0.071,0.017,5.509,0,0.157,0.059,0,0.932,0.069,0,0.007,0.01,0.08,0.221,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
240,20120726,4,30,33.63,12.7349,0.667082,10.016643,0.215253,9.599291,2.39480023,0.223591648,4.674412115,NaN,NaN,9.384038,17,0.024467697,14.06729308,0.93684461,15.01560978,5.412,0.039,0.957,0.123,0,0.034,0.01,0.13,0.006,2.64,0.035,0.01,5.246,0,0.166,0.039,0,0.91,0.047,0,0.005,0.007,0.083,0.246,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
240,20120726,4,50,33.6484,11.0485,0.99289,17.781073,0.266881,17.170008,0.643164571,0.145792333,0.217941999,NaN,NaN,16.903127,17,0.024467697,17.02416884,0.95062469,17.90840174,0.287,0.008,0.055,0.011,0,0.011,0.002,0.013,0.001,0.186,0,0.002,0.281,0.002,0.004,0.008,0,0.044,0.011,0,0.001,0.001,0.02,0.344,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
240,20120726,4,75,33.7542,10.1522,1.498172,25.828857,0.234723,22.119812,0.402104957,0.195778177,0.071989891,NaN,NaN,21.885089,17,0.024467697,14.60786145,0.847311555,17.24024812,0.068,0.003,0.015,0.005,0.004,0.005,0,0.004,0,0.052,0,0.001,0.066,0,0.002,0.003,0,0.009,0.006,0,0,0,0.01,0.15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
240,20120726,5,0,33.6064,15.7341,0.15759,0.810986,0.065822,0,2.002821027,0.218566353,4.299670215,NaN,NaN,0,18,0.022062748,0,0,5.146176788,4.688,0.113,0.926,0.127,0.047,0.163,0.025,0.304,0.093,1.962,0.158,0.044,3.817,0,0.871,0.113,0,0.834,0.092,0.009,0.019,0.012,0.059,0.092,0,0,0,0,4.39196113,2.091134509,0.113538144,0.110982679,0.133041513,0.051680716
240,20120726,6,0,33.6064,15.8331,0.183626,0.890572,0.105317,0,2.547584825,0.231900459,5.508705922,NaN,NaN,0,23,0.021686102,0,0,4.849923213,6.284,0.136,1.1005,0.1795,0.053,0.181,0.029,0.4305,0.0345,2.4285,0.307,0.044,5.767,0,0.517,0.136,0,0.9995,0.101,0.0095,0.021,0.0215,0.067,0.0845,0,0,0,0,6.909408312,3.137877286,0.0834748,0.151315404,0.115528679,0.029619858
240,20120726,7,0,33.6045,15.9307,0.157655,0.797918,0.042809,0,1.748747862,0.168845319,3.658664334,NaN,NaN,0,18,0.020243089,0,0,5.061165202,4.322,0.116,0.802,0.122,0.05,0.17,0.023,0.248,0.029,1.671,0.17,0.035,3.901,0,0.421,0.116,0,0.697,0.105,0.005,0.017,0.02,0.049,0.06,0,0,0,0,3.622666187,1.373437859,0.150618189,0.131480159,0.155864067,0.039795303
